question,guidance,answer,reporting_unit,confidence_score,difficulty,ticker,year,type,source_pdf,chunk_id
What are the specific sub-sections covered under 'Kinerja Keberlanjutan Pengelolaan Lingkungan' in INCO's 2021 annual report?,Find the main section titled 'Kinerja Keberlanjutan Pengelolaan Lingkungan' and list all the detailed sub-sections that fall under it.,"In INCO's 2021 annual report, the specific sub-sections covered under 'Kinerja Keberlanjutan Pengelolaan Lingkungan' are 'Menuju Net Zero Emisi Karbon', 'Pengelolaan Energi dan Dukungan Ekonomi Rendah Karbon', 'Rehabilitasi Pascatambang', and 'Inspirasi Untuk Lingkungan Lestari'.",N/A,0.97,summarization,INCO,2021,text,INCO-Annual-Report-2021_marker,INCO-Annual-Report-2021_marker_chk0002
"Based on the section titles, what key aspects of governance are highlighted under 'Kinerja Keberlanjutan Penerapan Tata Kelola' in INCO's 2021 annual report?",Identify the main section 'Kinerja Keberlanjutan Penerapan Tata Kelola' and analyze its sub-sections to infer the key aspects of governance being emphasized.,"Based on the section titles in INCO's 2021 annual report, 'Kinerja Keberlanjutan Penerapan Tata Kelola' highlights key aspects of governance such as 'Efektivitas Proses Pengelolaan Risiko Atas Penerapan Keberlanjutan' and 'Kinerja Ekonomi Untuk Membangun Negeri'.",N/A,0.95,logical_inference,INCO,2021,text,INCO-Annual-Report-2021_marker,INCO-Annual-Report-2021_marker_chk0002
Berapa kapasitas produksi bibit per tahun dari fasilitas persemaian INCO di Sorowako pada tahun 2021?,Cari kalimat yang menyebutkan 'fasilitas persemaian' dan 'kapasitas untuk memproduksi bibit per tahun' dalam teks.,Fasilitas persemaian INCO di Sorowako memiliki kapasitas untuk memproduksi 700.000 bibit per tahun.,bibit per tahun,0.98,fact_extraction,INCO,2021,text,INCO-Annual-Report-2021_marker,INCO-Annual-Report-2021_marker_chk0004
Bagaimana INCO menjelaskan upaya-upayanya dalam mengurangi emisi karbon terkait operasional pembangkit listrik dan fasilitas pengolahan pada tahun 2021?,"Identifikasi bagian teks yang membahas tentang pembangkit listrik, pembatalan proyek konversi batu bara, dan pembangunan pabrik baru di Bahodopi. Sintesiskan informasi ini untuk menjelaskan strategi pengurangan emisi.","Pada tahun 2021, INCO menjelaskan upaya pengurangan emisi karbonnya dengan mengoperasikan tiga Pembangkit 365 Megawatt yang mampu menghindari emisi CO2 lebih dari 1 juta ton CO2 eq setiap tahun dibandingkan pembangkit berbahan bakar batu bara. Selain itu, INCO membatalkan proyek konversi batu bara yang menjanjikan keuntungan AS$40 juta per tahun untuk mengurangi peningkatan emisi 200 ribu ton CO2 eq per tahun. Sebagai gantinya, INCO membangun pabrik di Bahodopi, Sulawesi Tengah, menggunakan sumber energi gas bumi, yang akan menjadi pabrik pengolahan nikel dengan emisi karbon per ton nikel terendah setelah Sorowako, berkat penggunaan Listrik Tenaga Air (PLTA).","Megawatt, ton CO2 eq, AS$, ton CO2 eq per tahun",0.97,summarization,INCO,2021,text,INCO-Annual-Report-2021_marker,INCO-Annual-Report-2021_marker_chk0004
"Berdasarkan teks, mengapa INCO memutuskan untuk membatalkan proyek konversi batu bara yang menjanjikan keuntungan AS$40 juta per tahun pada tahun 2021?",Cari kalimat yang menyebutkan pembatalan proyek konversi batu bara dan alasan di baliknya. Hubungkan keputusan tersebut dengan dampak lingkungan yang disebutkan.,"INCO memutuskan untuk membatalkan proyek konversi batu bara yang menjanjikan keuntungan AS$40 juta per tahun pada tahun 2021 guna mengurangi peningkatan emisi 200 ribu ton CO2 eq per tahun, menunjukkan komitmen perusahaan terhadap pengurangan emisi dan praktik pertambangan berkelanjutan.","AS$, ton CO2 eq per tahun",0.96,logical_inference,INCO,2021,text,INCO-Annual-Report-2021_marker,INCO-Annual-Report-2021_marker_chk0004
What was the value of 'Total current assets' for BSDE in 2021?,Locate the row labeled 'Jumlah aset lancar' (Total current assets) and find the corresponding value in the column for '31 December 2021'.,"28,397,860,868,620 Full Amount",Full Amount,0.97,direct_retrieval,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0011
Calculate the change in 'Cash and cash equivalents' for BSDE from 2020 to 2021.,"First, locate the value for 'Kas dan setara kas' (Cash and cash equivalents) for '31 December 2021', which is 7,766,937,331,640. Next, locate the value for 'Kas dan setara kas' for '31 December 2020', which is 10,508,135,948,416. Subtract the 2021 value from the 2020 value to find the change.","A decrease of 2,741,198,616,776 Full Amount.",Full Amount,0.96,arithmetic_reasoning,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0011
Did BSDE's 'Total liabilities' increase or decrease from 2020 to 2021?,"Locate the 'Jumlah liabilitas' (Total liabilities) for '31 December 2021', which is 25,575,995,151,814. Then, locate the 'Jumlah liabilitas' for '31 December 2020', which is 26,391,824,110,926. Compare these two values to determine if there was an increase or decrease.","Total liabilities for BSDE decreased from 26,391,824,110,926 Full Amount in 2020 to 25,575,995,151,814 Full Amount in 2021.",Full Amount,0.95,comparative_trend,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0011
What was BSDE's total gross profit in 2021?,"To find BSDE's total gross profit in 2021, locate the row labeled 'Jumlah laba bruto' (Total gross profit) and extract the corresponding value from the column representing 2021.","4,740,050,960,862",Full Amount,0.97,direct_retrieval,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0013
Calculate the net finance income (Pendapatan keuangan minus Beban keuangan) for BSDE in 2021.,"First, locate the 'Pendapatan keuangan' (Finance income) for 2021. Then, locate the 'Beban keuangan' (Finance costs) for 2021. Finally, subtract the 'Beban keuangan' value from the 'Pendapatan keuangan' value to get the net finance income.","-1,251,460,650,153",Full Amount,0.96,arithmetic_reasoning,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0013
Did BSDE's sales and revenue increase or decrease in 2021 compared to the previous year?,"To determine the trend, locate the 'Penjualan dan pendapatan usaha' (Sales and revenue) for 2021 and the previous year (2020). Compare the 2021 value with the 2020 value. If the 2021 value is higher, it increased; if lower, it decreased.","BSDE's sales and revenue increased in 2021 compared to the previous year (from 6,180,589,086,059 in 2020 to 7,654,802,250,986 in 2021).",Full Amount,0.95,comparative_trend,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0013
Berapakah nilai Total other comprehensive income BSDE pada tahun 2021?,"Cari baris yang bertuliskan ""Total other comprehensive"" dan ambil nilai pertama yang tertera di sampingnya, yang mewakili tahun 2021.","(57,941,017,667) Rupiah",Full Amount,0.97,direct_retrieval,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0014
Berapakah perubahan nilai Total other comprehensive income BSDE dari tahun sebelumnya ke tahun 2021?,"Identifikasi nilai ""Total other comprehensive"" untuk tahun 2021 yaitu (57,941,017,667) dan untuk tahun sebelumnya yaitu (79,296,165,303). Hitung selisih antara nilai tahun 2021 dan nilai tahun sebelumnya. Perubahan = Nilai 2021 - Nilai Tahun Sebelumnya = (-57,941,017,667) - (-79,296,165,303) = -57,941,017,667 + 79,296,165,303 = 21,355,147,636.","Peningkatan sebesar 21,355,147,636 Rupiah",Full Amount,0.96,arithmetic_reasoning,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0014
Apakah Total other comprehensive income BSDE mengalami peningkatan atau penurunan pada tahun 2021 dibandingkan dengan tahun sebelumnya?,"Bandingkan nilai ""Total other comprehensive"" tahun 2021 yaitu (57,941,017,667) dengan nilai tahun sebelumnya yaitu (79,296,165,303). Perhatikan bahwa angka dalam kurung menunjukkan nilai negatif. Nilai 2021 adalah -57,941,017,667 dan nilai tahun sebelumnya adalah -79,296,165,303. Karena -57,941,017,667 lebih besar dari -79,296,165,303, maka terjadi peningkatan.",Total other comprehensive income BSDE mengalami peningkatan pada tahun 2021 dibandingkan dengan tahun sebelumnya.,Full Amount,0.95,comparative_trend,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0014
Berapakah nilai 'Ekuitas yang dapat diatribusikan kepada entitas induk' untuk BSDE pada awal periode tahun 2021?,"Untuk menemukan nilai ini, cari baris 'Posisi ekuitas, awal periode' (Equity position, beginning of the period) dan kolom 'Ekuitas yang dapat diatribusikan kepada entitas induk' (Equity attributable to parent entity). Nilai yang berpotongan adalah jawabannya.","30,119,334,419,012",Full Amount,0.98,direct_retrieval,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0016
Berapakah total perubahan 'Ekuitas' untuk BSDE dari awal hingga akhir periode tahun 2021?,"Pertama, temukan nilai 'Ekuitas' pada baris 'Posisi ekuitas, awal periode'. Kedua, temukan nilai 'Ekuitas' pada baris 'Posisi ekuitas, akhir periode'. Ketiga, kurangkan nilai awal periode dari nilai akhir periode untuk mendapatkan total perubahan.","1,422,614,538,018",Full Amount,0.97,arithmetic_reasoning,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0016
Apakah 'Kepentingan non-pengendali' BSDE meningkat atau menurun dari awal hingga akhir periode tahun 2021?,"Pertama, identifikasi nilai 'Kepentingan non-pengendali' pada baris 'Posisi ekuitas, awal periode'. Kedua, identifikasi nilai 'Kepentingan non-pengendali' pada baris 'Posisi ekuitas, akhir periode'. Ketiga, bandingkan kedua nilai tersebut untuk menentukan apakah terjadi peningkatan atau penurunan.","Kepentingan non-pengendali BSDE meningkat dari 4,351,768,056,812 pada awal periode menjadi 4,438,109,373,863 pada akhir periode tahun 2021.",Full Amount,0.96,comparative_trend,BSDE,2021,math,BSDE_2021_FinancialStatement_marker,BSDE_2021_FinancialStatement_marker_chk0016
What is the primary subject of this segment for BSDE in 2021?,Identify the main heading provided in the text to determine the primary subject.,"The primary subject of this segment for BSDE in 2021 is ""Kinerja Utama Kami di Tahun 2021"" (Our Key Performance in 2021).",N/A,1.0,fact_extraction,BSDE,2021,text,BSDE-Annual-Report-2021_marker,BSDE-Annual-Report-2021_marker_chk0000
What information is presented in this segment regarding BSDE's key performance in 2021?,Read the entire provided text segment and identify what specific details or explanations about performance are included.,"The provided segment for BSDE in 2021 introduces the topic ""Kinerja Utama Kami di Tahun 2021"" (Our Key Performance in 2021), but it does not present any specific information, metrics, or detailed explanations about the actual performance itself. It serves solely as a title for the section.",N/A,0.95,summarization,BSDE,2021,text,BSDE-Annual-Report-2021_marker,BSDE-Annual-Report-2021_marker_chk0000
"Based on the title ""Kinerja Utama Kami di Tahun 2021"", what can be inferred about the type of information that would typically follow this section in BSDE's 2021 annual report?","Analyze the meaning of ""Kinerja Utama Kami"" (Our Key Performance) and consider the standard structure and content of annual reports following such a heading.","Based on the title ""Kinerja Utama Kami di Tahun 2021"" (Our Key Performance in 2021), it can be inferred that the information typically following this section in BSDE's 2021 annual report would include specific financial metrics, operational highlights, strategic achievements, and other significant results that demonstrate the company's performance during that year.",N/A,0.95,logical_inference,BSDE,2021,text,BSDE-Annual-Report-2021_marker,BSDE-Annual-Report-2021_marker_chk0000
What specific aspects did the Covid-19 pandemic prompt BSDE to reflect upon in 2021?,Locate the sentence that describes the impact of the Covid-19 pandemic and what it caused the Company to reflect on. The key phrase to look for is 'merefleksikan aspek-aspek penting'.,"In 2021, the Covid-19 pandemic prompted BSDE to reflect on 'aspek-aspek penting di dalam cara kami melakukan aktivitas dan menjalankan bisnis' (important aspects in the way we conduct our activities and run our business).",N/A,0.97,fact_extraction,BSDE,2021,text,BSDE-Annual-Report-2021_marker,BSDE-Annual-Report-2021_marker_chk0002
How does BSDE describe its approach to overcoming challenges and strengthening its position as a leading property company in 2021?,"Synthesize the information from the paragraphs that discuss the company's response to challenges and its future outlook. Focus on the elements mentioned for overcoming challenges and strengthening its market position, including strategies, internal efforts, and external support.","In 2021, BSDE describes its approach to overcoming challenges and strengthening its position by evaluating and appreciating its chosen business development strategies, relying on the hard work and togetherness of all employees and stakeholders, and upholding its values. The company is confident that with the hard work of management and employees, the trust of shareholders and consumers, and cooperation with all stakeholders, it will rise to the challenge and strengthen its position as Indonesia's leading property company.",N/A,0.96,summarization,BSDE,2021,text,BSDE-Annual-Report-2021_marker,BSDE-Annual-Report-2021_marker_chk0002
"Based on the 2021 text, why does BSDE emphasize portfolio diversification and good corporate governance?","Identify the statements about portfolio diversification and good corporate governance. Then, connect these statements to the preceding context that explains the circumstances or reasons for their importance, specifically linking them to the challenges mentioned.","Based on the 2021 text, BSDE emphasizes portfolio diversification and good corporate governance because the Covid-19 pandemic presented extraordinary challenges, leading the company to realize that these aspects are 'sangat penting khususnya pada masa-masa penuh tantangan' (very important, especially in challenging times). This indicates they are crucial for resilience and stability during difficult periods.",N/A,0.95,logical_inference,BSDE,2021,text,BSDE-Annual-Report-2021_marker,BSDE-Annual-Report-2021_marker_chk0002
Who was the current year auditor for KLBF in 2021?,"Locate the row labeled ""Auditor tahun berjalan"" (Current year auditor) and extract the corresponding value for the year 2021.","Purwantono, Sungkoro & Surja",Satuan Penuh / Full Amount,0.98,direct_retrieval,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0006
How many days were in KLBF's current reporting period for 2021?,"1. Locate the ""Tanggal awal periode berjalan"" (Current period start date) for 2021. 2. Locate the ""Tanggal akhir periode berjalan"" (Current period end date) for 2021. 3. Calculate the number of days between these two dates, inclusive.",365 days,Satuan Penuh / Full Amount,0.97,arithmetic_reasoning,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0006
Did KLBF use the same auditor for the current year (2021) and the prior year (2020)?,"1. Locate the ""Auditor tahun berjalan"" (Current year auditor) for 2021. 2. Locate the ""Auditor tahun sebelumnya"" (Prior year auditor) for 2020. 3. Compare the names of the auditors from both periods.","Yes, KLBF used the same auditor, Purwantono, Sungkoro & Surja, for both the current year (2021) and the prior year (2020).",Satuan Penuh / Full Amount,0.96,comparative_trend,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0006
What was KLBF's Cash and cash equivalents in 2021?,"To find KLBF's Cash and cash equivalents in 2021, locate the row labeled 'Kas dan setara kas' (Cash and cash equivalents) and then find the value in the column corresponding to '31 December 2021'.","KLBF's Cash and cash equivalents in 2021 was 6,216,247,801,928.",Full Amount,0.98,direct_retrieval,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0011
Calculate the difference in KLBF's Total current assets between 2021 and 2020.,"To calculate the difference, first locate the 'Jumlah aset lancar' (Total current assets) for '31 December 2021' and '31 December 2020'. Then, subtract the 2020 value from the 2021 value. 
Value for 2021: 15,712,209,507,638
Value for 2020: 13,075,331,880,715
Difference = 15,712,209,507,638 - 13,075,331,880,715.","The difference in KLBF's Total current assets between 2021 and 2020 is 2,636,877,626,923.",Full Amount,0.97,arithmetic_reasoning,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0011
Did KLBF's Total liabilities increase or decrease from 2020 to 2021?,"To determine if KLBF's Total liabilities increased or decreased, compare the 'Jumlah liabilitas' (Total liabilities) value for '31 December 2020' with the value for '31 December 2021'.
Value for 2020: 4,288,218,173,294
Value for 2021: 4,400,757,363,148
Compare 4,400,757,363,148 against 4,288,218,173,294.","KLBF's Total liabilities increased from 4,288,218,173,294 in 2020 to 4,400,757,363,148 in 2021.",Full Amount,0.96,comparative_trend,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0011
What was the Total gross profit for KLBF in 2021?,"To find the Total gross profit for KLBF in 2021, locate the row labeled 'Jumlah laba bruto' (Total gross profit) and extract the value from the column corresponding to '31 December 2021'.","11,283,784,241,264",Full Amount,0.97,direct_retrieval,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0013
Calculate the Total profit (loss) from continuing operations for KLBF in 2021 by subtracting Tax benefit (expenses) from Total profit (loss) before tax.,"First, locate 'Jumlah laba (rugi) sebelum pajak penghasilan' (Total profit (loss) before tax) for 2021, which is 4,143,264,634,774. Next, locate 'Pendapatan (beban) pajak' (Tax benefit (expenses)) for 2021, which is (911,256,951,493). Subtract the tax expenses from the profit before tax: 4,143,264,634,774 - 911,256,951,493.","3,232,007,683,281",Full Amount,0.96,arithmetic_reasoning,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0013
Did the Sales and revenue for KLBF increase or decrease from 2020 to 2021?,"To determine the trend, first find the 'Penjualan dan pendapatan usaha' (Sales and revenue) for 2020, which is 23,112,654,991,224. Then, find the 'Penjualan dan pendapatan usaha' (Sales and revenue) for 2021, which is 26,261,194,512,313. Compare these two values.","The Sales and revenue for KLBF increased from 23,112,654,991,224 in 2020 to 26,261,194,512,313 in 2021.",Full Amount,0.95,comparative_trend,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0013
"What are the two numerical values associated with ""Total other comprehensive income that may be reclassified to profit or loss, after tax"" for KLBF in 2021?","Locate the line item ""Total other comprehensive income that may be reclassified to profit or loss, after tax"" and extract the two numerical values presented next to it.","The two values are (6,649,015,124) and 44,930,572,852.",Full Amount,0.97,direct_retrieval,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0014
"Calculate the net sum of the two values listed for ""Total other comprehensive income that may be reclassified to profit or loss, after tax"" for KLBF in 2021.","Identify the first value as -6,649,015,124 (due to parentheses) and the second value as 44,930,572,852. Add these two values together: -6,649,015,124 + 44,930,572,852.","The net sum is 38,281,557,728.",Full Amount,0.96,arithmetic_reasoning,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0014
"How does the first listed value compare to the second listed value for ""Total other comprehensive income that may be reclassified to profit or loss, after tax"" for KLBF in 2021?","Identify the first value as (6,649,015,124) and the second value as 44,930,572,852. Compare their magnitudes and signs.","The first listed value, (6,649,015,124), is a negative amount, while the second listed value, 44,930,572,852, is a positive and significantly larger amount.",Full Amount,0.95,comparative_trend,KLBF,2021,math,KLBF_2021_FinancialStatement_marker,KLBF_2021_FinancialStatement_marker_chk0014
What does KLBF identify as its main business activity in 2021?,Locate the sentence in the text that explicitly states KLBF's primary business activity.,KLBF identifies health ('kesehatan') as its main business activity.,N/A,0.98,fact_extraction,KLBF,2021,text,KLBF-Annual-Report-2021_marker,KLBF-Annual-Report-2021_marker_chk0001
"According to the 2021 annual report segment, what is KLBF's stated mission regarding individual well-being?",Find the sentence that describes KLBF's mission and summarize its core objective related to individual health and protection.,KLBF's stated mission is to ensure that every individual has a healthier and protected tomorrow.,N/A,0.97,summarization,KLBF,2021,text,KLBF-Annual-Report-2021_marker,KLBF-Annual-Report-2021_marker_chk0001
"Based on the 2021 context, what underlying beliefs or objectives drive KLBF to offer health and nutritional products beneficial for consumers of all ages and life stages?","Analyze KLBF's core realizations, beliefs, and mission statements. Connect these foundational principles to the description of their health and nutritional products' broad applicability across all ages and life stages.","KLBF's underlying beliefs and objectives that drive it to offer health and nutritional products for consumers of all ages and life stages are its realization that health is its main business activity, its conviction that health is a fundamental human right, and its mission to ensure every individual has a healthier and protected tomorrow. These principles guide the development of products beneficial for improving and maintaining consumer health across all demographics.",N/A,0.95,logical_inference,KLBF,2021,text,KLBF-Annual-Report-2021_marker,KLBF-Annual-Report-2021_marker_chk0001
What is the page number for the 'Laporan Direksi' section for KLBF in 2021?,Locate the entry 'Laporan Direksi' in the table of contents and identify its corresponding page number.,The 'Laporan Direksi' section for KLBF in 2021 is on page 22.,N/A,0.99,fact_extraction,KLBF,2021,text,KLBF-Annual-Report-2021_marker,KLBF-Annual-Report-2021_marker_chk0003
What kind of financial information is covered under the 'Tinjauan Keuangan' section for KLBF in 2021?,Find the 'Tinjauan Keuangan' section and list all the sub-sections related to financial performance and statements that fall under it.,"Under the 'Tinjauan Keuangan' section for KLBF in 2021, the covered financial information includes 'Kinerja Keuangan di Tahun 2021' (Financial Performance in 2021), 'Laporan Posisi Keuangan Konsolidasian' (Consolidated Statements of Financial Position), 'Aset' (Assets), 'Laporan Arus Kas' (Statement of Cash Flow), 'Kemampuan Membayar Utang/Likuiditas dan Struktur Permodalan' (Solvency/Liquidity and Capital Structure), 'Investasi Barang Modal' (Capital Expenditure), 'Ikatan Material untuk Investasi Barang Modal' (Material Ties for Investment of Capital Goods), 'Target Tahun 2022' (2022 Targets), 'Produksi' (Manufacturing), 'Pemasaran' (Marketing), and 'Kebijakan Dividen' (Dividend Policies).",N/A,0.98,summarization,KLBF,2021,text,KLBF-Annual-Report-2021_marker,KLBF-Annual-Report-2021_marker_chk0003
"Based on the context, what is the implied reason for having separate statements from the Board of Directors, Board of Commissioners, and Audit Committee regarding related party transactions for KLBF in 2021?","Observe the sequence of sections related to 'Transaksi yang Mengandung Benturan Kepentingan dan Transaksi dengan Pihak Berelasi'. Note the individual statements from the Board of Directors, Board of Commissioners, and Audit Committee. Infer the purpose of these separate statements in the context of corporate governance.","The implied reason for having separate statements from the Board of Directors, Board of Commissioners, and Audit Committee regarding related party transactions for KLBF in 2021 is to ensure transparency, accountability, and independent oversight. Each body provides its perspective or confirmation on these transactions, reinforcing the company's commitment to good corporate governance and mitigating potential conflicts of interest. This multi-layered reporting mechanism suggests a system of checks and balances.",N/A,0.96,logical_inference,KLBF,2021,text,KLBF-Annual-Report-2021_marker,KLBF-Annual-Report-2021_marker_chk0003
Berapakah Jumlah Aset PT Chandra Asri Petrochemical Tbk pada tahun 2021?,"Untuk menjawab pertanyaan ini, cari baris yang sesuai dengan 'PT Chandra Asri Petrochemical Tbk' dalam tabel. Kemudian, temukan nilai di kolom 'Jumlah Aset' pada baris tersebut dan ekstrak nilainya.",Jumlah Aset PT Chandra Asri Petrochemical Tbk pada tahun 2021 adalah 4.993.060 RIBUAN USD.,RIBUAN USD,0.98,direct_retrieval,BRPT,2021,math,BRPT_2021_FinancialStatement_marker,BRPT_2021_FinancialStatement_marker_chk0002
Berapakah total Jumlah Aset gabungan dari PT Barito Wahana Lestari dan PT Barito Kencana Mahardika pada tahun 2021?,"Pertama, temukan 'Jumlah Aset' untuk 'PT Barito Wahana Lestari'. Kedua, temukan 'Jumlah Aset' untuk 'PT Barito Kencana Mahardika'. Ketiga, jumlahkan kedua nilai aset tersebut untuk mendapatkan total gabungan.",Total Jumlah Aset gabungan dari PT Barito Wahana Lestari (203.532 RIBUAN USD) dan PT Barito Kencana Mahardika (9.314 RIBUAN USD) pada tahun 2021 adalah 212.846 RIBUAN USD.,RIBUAN USD,0.97,arithmetic_reasoning,BRPT,2021,math,BRPT_2021_FinancialStatement_marker,BRPT_2021_FinancialStatement_marker_chk0002
"Pada tahun 2021, entitas mana yang memiliki Persentase (%) kepemilikan lebih tinggi antara PT Barito Cahaya Nusantara dan PT Barito Investa Prima?","Pertama, cari baris untuk 'PT Barito Cahaya Nusantara' dan catat nilai di kolom 'Persentase (%)'. Kedua, cari baris untuk 'PT Barito Investa Prima' dan catat nilai di kolom 'Persentase (%)'. Ketiga, bandingkan kedua persentase tersebut untuk menentukan mana yang lebih tinggi.","Pada tahun 2021, PT Barito Investa Prima memiliki Persentase (%) kepemilikan lebih tinggi (99.95%) dibandingkan PT Barito Cahaya Nusantara (99.2%).",%,0.96,comparative_trend,BRPT,2021,math,BRPT_2021_FinancialStatement_marker,BRPT_2021_FinancialStatement_marker_chk0002
Berapakah jumlah aset lancar BRPT pada 31 Desember 2021?,"Untuk menemukan jumlah aset lancar BRPT pada 31 Desember 2021, cari baris 'Jumlah aset lancar' dan kolom '31 December 2021' dalam tabel aset.","Jumlah aset lancar BRPT pada 31 Desember 2021 adalah 3,564,431.",Full Amount,0.97,direct_retrieval,BRPT,2021,math,BRPT_2021_FinancialStatement_marker,BRPT_2021_FinancialStatement_marker_chk0011
Hitunglah total piutang tidak lancar lainnya BRPT pada 31 Desember 2021.,"Untuk menghitung total piutang tidak lancar lainnya BRPT pada 31 Desember 2021, jumlahkan nilai 'Piutang tidak lancar lainnya pihak ketiga' dan 'Piutang tidak lancar lainnya pihak berelasi' dari kolom '31 December 2021'.
Langkah 1: Temukan 'Piutang tidak lancar lainnya pihak ketiga' pada 31 Desember 2021.
Langkah 2: Temukan 'Piutang tidak lancar lainnya pihak berelasi' pada 31 Desember 2021.
Langkah 3: Jumlahkan kedua nilai tersebut.","Total piutang tidak lancar lainnya BRPT pada 31 Desember 2021 adalah 275,916 (73,394 + 202,522).",Full Amount,0.96,arithmetic_reasoning,BRPT,2021,math,BRPT_2021_FinancialStatement_marker,BRPT_2021_FinancialStatement_marker_chk0011
Apakah jumlah aset BRPT mengalami peningkatan atau penurunan dari tahun 2020 ke tahun 2021?,"Untuk menentukan apakah jumlah aset BRPT meningkat atau menurun, bandingkan nilai 'Jumlah aset' pada 31 Desember 2021 dengan nilai pada 31 Desember 2020.
Langkah 1: Temukan 'Jumlah aset' pada 31 Desember 2021.
Langkah 2: Temukan 'Jumlah aset' pada 31 Desember 2020.
Langkah 3: Bandingkan kedua nilai tersebut untuk melihat apakah ada peningkatan atau penurunan.","Jumlah aset BRPT mengalami peningkatan dari 7,689,555 pada 31 Desember 2020 menjadi 9,241,551 pada 31 Desember 2021.",Full Amount,0.95,comparative_trend,BRPT,2021,math,BRPT_2021_FinancialStatement_marker,BRPT_2021_FinancialStatement_marker_chk0011
Berapakah nilai 'Jumlah ekuitas' untuk BRPT pada tahun 2021?,"Untuk menemukan nilai 'Jumlah ekuitas' BRPT pada tahun 2021, cari baris 'Jumlah ekuitas' (Total equity) dan ambil nilai yang sesuai di kolom tahun 2021.","4,267,075 Full Amount",Full Amount,0.97,direct_retrieval,BRPT,2021,math,BRPT_2021_FinancialStatement_marker,BRPT_2021_FinancialStatement_marker_chk0013
"Berapakah total 'Saldo laba' BRPT pada tahun 2021, yang merupakan penjumlahan dari 'Saldo laba yang telah ditentukan penggunaannya' dan 'Saldo laba yang belum ditentukan penggunaannya'?","Untuk menghitung total 'Saldo laba' BRPT pada tahun 2021, pertama temukan nilai 'Saldo laba yang telah ditentukan penggunaannya' (Appropriated retained earnings) yaitu 2,913. Kemudian, temukan nilai 'Saldo laba yang belum ditentukan penggunaannya' (Unappropriated retained earnings) yaitu 311,229. Jumlahkan kedua nilai tersebut: 2,913 + 311,229.","314,142 Full Amount",Full Amount,0.96,arithmetic_reasoning,BRPT,2021,math,BRPT_2021_FinancialStatement_marker,BRPT_2021_FinancialStatement_marker_chk0013
Apakah 'Jumlah ekuitas yang diatribusikan kepada pemilik entitas induk' BRPT meningkat atau menurun dari tahun sebelumnya ke tahun 2021?,"Untuk menentukan apakah 'Jumlah ekuitas yang diatribusikan kepada pemilik entitas induk' BRPT meningkat atau menurun, bandingkan nilai tahun 2021 (1,748,057) dengan nilai tahun sebelumnya (1,331,406). Jika nilai 2021 lebih besar, maka terjadi peningkatan; jika lebih kecil, maka terjadi penurunan.","Jumlah ekuitas yang diatribusikan kepada pemilik entitas induk BRPT meningkat dari 1,331,406 pada tahun sebelumnya menjadi 1,748,057 pada tahun 2021.",Full Amount,0.95,comparative_trend,BRPT,2021,math,BRPT_2021_FinancialStatement_marker,BRPT_2021_FinancialStatement_marker_chk0013
